rank,vx,vy,vz,label,num_points,gaussian_center_advantage,shell_center_penalty,ranking_adjustment,morphology_filter_penalty,total_score
0,5,4,-1,planar,211,2.875713,0.018752,0.000000,0.000000,2.894465
1,0,-9,3,corner_like,112,2.899168,-0.020496,0.000000,0.000000,2.878671
2,5,2,-1,corner_like,333,2.894740,-0.075274,0.000000,0.000000,2.819466
3,5,-7,-1,planar,140,2.830461,-0.057890,0.000000,0.000000,2.772572
4,1,-5,3,planar,145,2.747739,-0.091601,0.000000,0.000000,2.656138
5,5,3,1,planar,258,2.804962,-0.245993,0.000000,0.000000,2.558968
6,1,-9,3,corner_like,87,2.745596,-0.206470,0.000000,0.000000,2.539127
7,5,5,1,planar,146,2.754889,-0.218985,0.000000,0.000000,2.535904
8,5,7,1,corner_like,78,2.778264,-0.256282,0.000000,0.000000,2.521982
9,0,-7,3,planar,163,2.749215,-0.227455,0.000000,0.000000,2.521760
10,1,-7,3,planar,130,2.703398,-0.222760,0.000000,0.000000,2.480637
11,5,6,1,corner_like,128,2.645859,-0.169811,0.000000,0.000000,2.476049
12,1,3,3,planar,239,2.597182,-0.154441,0.000000,0.000000,2.442741
13,5,2,1,planar,327,2.798840,-0.398522,0.000000,0.000000,2.400318
14,5,-2,1,corner_like,379,2.481125,-0.082962,0.000000,0.000000,2.398164
15,5,11,0,volumetric,44,2.736086,-0.372540,0.000000,0.000000,2.363546
16,5,-2,0,planar,312,2.517412,-0.222913,0.000000,0.000000,2.294499
17,-5,-4,-2,planar,95,1.951354,0.321312,0.000000,0.000000,2.272666
18,2,-9,3,planar,51,2.834688,-0.617294,0.000000,0.000000,2.217394
19,5,1,1,corner_like,380,2.662189,-0.494223,0.000000,0.000000,2.167967
20,-4,3,-2,planar,136,1.876783,0.262975,0.000000,0.000000,2.139757
21,5,-6,-1,planar,179,2.670266,-0.541952,0.000000,0.000000,2.128314
22,5,1,0,planar,395,2.411335,-0.306066,0.000000,0.000000,2.105269
23,5,3,-1,planar,263,2.448953,-0.434310,0.000000,0.000000,2.014644
24,1,6,3,planar,75,2.687235,-0.683555,0.000000,0.000000,2.003680
25,5,-7,0,planar,128,2.373197,-0.378114,0.000000,0.000000,1.995083
26,1,-4,3,planar,260,2.421450,-0.464068,0.000000,0.000000,1.957382
27,2,4,3,planar,160,2.325464,-0.411086,0.000000,0.000000,1.914378
28,5,-5,0,planar,164,2.315172,-0.420477,0.000000,0.000000,1.894694
29,5,8,1,planar,54,2.573304,-0.709670,0.000000,0.000000,1.863633
30,3,-2,-1,corner_like,267,2.320750,-0.477383,0.000000,0.000000,1.843366
31,-4,4,-2,planar,106,1.696060,0.138593,0.000000,0.000000,1.834653
32,5,1,-1,planar,391,2.201525,-0.374911,0.000000,0.000000,1.826613
33,2,-7,3,planar,108,2.394989,-0.569841,0.000000,0.000000,1.825148
34,2,6,3,corner_like,87,2.392855,-0.609341,0.000000,0.000000,1.783514
35,5,5,-1,planar,156,2.224335,-0.448408,0.000000,0.000000,1.775927
36,5,4,1,planar,194,2.385221,-0.635920,0.000000,0.000000,1.749301
37,5,-6,0,planar,151,1.878777,-0.162826,0.000000,0.000000,1.715951
38,5,0,0,planar,308,2.262725,-0.561717,0.000000,0.000000,1.701007
39,5,10,-1,planar,52,2.345657,-0.661415,0.000000,0.000000,1.684242
40,5,-6,1,planar,143,2.265645,-0.597784,0.000000,0.000000,1.667861
41,1,5,3,planar,93,2.189792,-0.531135,0.000000,0.000000,1.658656
42,5,-14,0,planar,21,1.661990,-0.057218,0.000000,0.000000,1.604771
43,2,8,3,planar,20,2.144690,-0.582879,0.000000,0.000000,1.561811
44,1,7,3,planar,44,2.346416,-0.800952,0.000000,0.000000,1.545464
45,-5,-5,-2,planar,67,1.699204,-0.172694,0.000000,0.000000,1.526510
46,2,-5,3,corner_like,125,2.272443,-0.750066,0.000000,0.000000,1.522377
47,-1,9,6,planar,61,2.164203,-0.672344,0.000000,0.000000,1.491859
48,5,-5,1,planar,167,2.031017,-0.716598,0.000000,0.000000,1.314419
49,-4,9,6,planar,30,1.912370,-0.614673,0.000000,0.000000,1.297697
